,Conference,Publication Date,Publication Count
10846,SEFM 2021 -  19th IEEE International Conference on Software Engineering and Formal Methods,2021,1
10847,SEFM 2022 - 20th International Conference on Software Engineering and Formal Methods,2022,1
10848,SEFM 2022 - 20th International Conference on Software Engineering and Formal Methods,2022,1
10849,SEFM 2023 - International Conference on Software Engineering and Formal Methods,2023,1
10850,SEG 2020 - Annual Meeting of the Society of Exploration Geophysicists,2020,1
10851,SEH 2021 - 3rd ICSE Workshop on Software Engineering for Healthcare,2021,1
10852,SEKE 2019 - 31st International Conference on Software Engineering and Knowledge Engineering,2019,1
10853,SEKE 2019 - The 31st International Conference on Software Engineering and Knowledge Engineering,2019,1
10854,SELF 2021 - 55ème congrès de la Société d'Ergonomie de Langue Française,2021,1
10855,SELSE 2022 - IEEE Workshop on Silicon Errors in Logic – System Effects,2022,1
10856,"SEMC 2019 - 7th International Conference on Structural Engineering, Mechanics and Computation",2019,1
10857,SEMDIAL 2023,2023,1
10858,SEOC 2019 - Journée Systèmes Embarqués et Objets Communicants,2019,1
10859,SETA 2018 - Sequences and Their Applications,2018,1
10860,SETA 2018 - Sequences and Their Applications,2018,1
10861,SETCAC 2020 - Symposium on Emerging Topics in Computing and Communications,2020,1
10862,"SETTA 2023 - 9th International Symposium Dependable Software Engineering. Theories, Tools, and Applications",2023,1
10863,"SETTA 2023 - 9th International Symposium Dependable Software Engineering. Theories, Tools, and Applications",2023,1
10864,"SF2A-2018 - Proceedings of the Annual meeting of the French Society of Astronomy and Astrophysics. Eds.: P. Di Matteo, F. Billebaud, F. Herpin, N. Lagarde, J.-B. Marquette, A. Robin, O. Venot, pp.179-180",2018,1
10865,SFAR 2019 - Congrès Société Française d'Anesthésie et de Réanimation,2019,1
10866,SFAR 2021 - Congrès nationale de la Société Française d'Anesthésie et de Réanimation,2021,1
10867,SFAR 2021 - Congrès nationale de la Société Française d'Anesthésie et de Réanimation,2021,1
10868,SFA²F 2022 - Sequencing to Function: Analysis and Application for the Future,2022,1
10869,SFC 2019,2019,1
10870,SFC 2022 - 27e Rencontres de la Société Francophone de Classification,2022,1
10871,SFC 2023 - Rencontres de la Société Francophone de Classification,2023,1
10872,SFC 2023 - Rencontres de la Société Francophone de Classification,2023,1
10873,SFD 2019 - Congrès annuel de la Société Francophone du Diabète,2019,1
10874,SFDS 2018 - 50èmes Journées de Statistique,2018,1
10875,SFDS 2022 - Journées de Statistique de la SFdS,2022,1
10876,SFMM 2023 / 33rd AAS/AIAA Space Flight Mechanics Meeting,2023,1
10877,SFNR 2018 - 45ème Congrès de la Société Française de Neuroradiologie,2018,1
10878,SFRMBM 2020 - 4e congrés de la Société Française de Résonance Magnétique en Biologie et Médecine,2020,1
10879,SFRMBM 2023,2023,1
10880,SFRMBM 2023 - 6ème Congrès Scientifique de la Société Française de Résonance Magnétique en Biologie et Médecine,2023,1
10881,SFT 2018 - 26ème Congrès Français de Thermique,2018,1
10882,SFT 2019 - 27eme congrès français de thermique,2019,1
10883,SFT 2020 - Congrès annuel de la Société Française de Thermique,2020,1
10884,SFT 2022 - 30ème Congrès de la Société Française Thermique SFT,2022,1
10885,SFT 2023 - 31e Congrès Français de Thermique,2023,1
10886,SFdS - 52 Journées de Statistique de la Société Francaise de Statistique,2021,1
10887,SFdS 2018 - 50èmes Journées de Statistique,2018,1
10888,SFdS 2020 - 52èmes Journées de Statistiques de la Société Française de Statistique,2021,1
10889,SFdS 2020 - 52èmes Journées de Statistiques de la Société Française de Statistiques,2020,1
10890,SFdS 2020 - 52èmes journées de Statistique de la la Société Française de Statistique,2020,1
10891,SFdS 2021 - 52èmes Journées de Statistique de la Société Française de Statistique,2021,1
10892,SFdS 2023 - 54èmes Journées de Statistique de la Société Française de Statistique,2023,1
10893,SFdS 2023 - 54èmes Journées de Statistique de la Société Française de Statistique,2023,1
10894,SFdS2020 - 52èmes Journées de Statistiques de la Société Française de Statistique,2020,1
10895,SG65 - Colloquium in Honour of Stefania Gnesi,2019,1
10896,SHARK-FV 2018 - 5th experimental Sharing Higher-order Advanced Research Know-how on Finite Volume,2018,1
10897,SHARK-VF 2019 - Conference on Sharing Higher-order Advanced Research Know-how on Finite Volume,2019,1
10898,SHMII-10 - 10th International Conference on Structural Health Monitoring of Intelligent Infrastructure,2021,1
10899,SHMII-10 2021 – 10th International Conference on Structural Health Monitoring of Intelligent Infrastructure,2021,1
10900,SHPCS 2018 - International Workshop on Security and High Performance Computing Systems,2018,1
10901,SIA Simulation Numérique,2021,1
10902,SIAM 2018 - 16th SIAM conference on Parallel Processing for Scientific Computing,2018,1
10903,SIAM CSE 2019 - SIAM Conference on Computational Science and Engineering,2019,1
10904,SIAM CSE 2023 - SIAM Conference on Computational Science and Engineering,2023,1
10905,SIAM Conference on Computational Science and Engineering (CSE 2019),2019,1
10906,SIAM Conference on Computational Science and Engineering (CSE 2019),2019,1
10907,"SIAM Conference on Computational Science and Engineering (CSE21), Likelihood-free inference  minisymposium",2021,1
10908,SIAM Conference on Control and Its Applications CT19,2019,1
10909,SIAM Conference on IMAGING SCIENCE,2018,1
10910,SIAM Conference on Imaging Science,2018,1
10911,SIAM Conference on Imaging Science - IS22,2022,1
10912,SIAM Conference on Imaging Science - IS22,2022,1
10913,SIAM Conference on Imaging Science 2020,2020,1
10914,SIAM Conference on Mathematical & Computational Issues in the Geosciences 2021,2021,1
10915,SIAM Conference on Mathematics of Planet Earth (MPE18),2019,1
10916,SIAM Conference on Uncertainty Quantification,2022,1
10917,SIAM PP 2020 - SIAM Conference on Parallel Processing for Scientific Computing,2020,1
10918,SIAM PP 2020 - SIAM Conference on Parallel Processing for Scientific Computing,2020,1
10919,SIAM PP20 -  SIAM Conference on Parallel Processing for Scientific Computing,2020,1
10920,SIAM PP20 -  SIAM Conference on Parallel Processing for Scientific Computing,2020,1
10921,SIAM UQ,2018,1
10922,SIAM UQ 2018 - SIAM Conference on Uncertainty Quantification,2018,1
10923,SIAM UQ 2018 - SIAM Conference on Uncertainty Quantification,2018,1
10924,SIAM Workshop on Combinatorial Scientific Computing,2018,1
10925,SIAS 2018 - 9ème conférence internationale sur la sécurité des systèmes industriels automatisés,2018,1
10926,SIFED 2020 - Symposium International Francophone sur l’Ecrit et le Document,2020,1
10927,SIGCOMM '22: ACM SIGCOMM 2022 Conference,2022,1
10928,SIGCSE '19 - 50th ACM Technical Symposium on Computer Science Education,2019,1
10929,SIGDIAL - 24th Meeting of the Special Interest Group on Discourse and Dialogue,2023,1
10930,SIGDIAL 2018 - 19th Annual Meeting of the Special Interest Group on Discourse and Dialogue,2018,1
10931,SIGGRAPH 2019 - Asia Doctoral Consortium,2019,1
10932,SIGGRAPH 2022 -  Special Interest Group on Computer Graphics and Interactive Techniques Conference,2022,1
10933,SIGGRAPH 2022 - ACM Conference and Exhibition on Computer Graphics and Interactive Techniques,2022,1
10934,SIGGRAPH 2022 - Conference & Exhibition on Computer Graphics & Interactive Techniques,2022,1
10935,SIGGRAPH 2022 - International Conference & Exhibition On Computer Graphics & Interactive Techniques,2022,1
10936,SIGGRAPH 2023 - Special Interest Group on Computer Graphics and Interactive Techniques Conference,2023,1
10937,SIGGRAPH 2023 - The 50th International Conference & Exhibition On Computer Graphics & Interactive Techniques,2023,1
10938,SIGGRAPH 2023 - The 50th International Conference & Exhibition On Computer Graphics & Interactive Techniques,2023,1
10939,SIGGRAPH 2023 - The 50th International Conference & Exhibition On Computer Graphics & Interactive Techniques,2023,1
10940,SIGGRAPH ASIA 2023 - The 16th ACM SIGGRAPH Conference and Exhibition on Computer Graphics and Interactive Techniques,2023,1
10941,SIGGRAPH Asia 2021 - 14th ACM SIGGRAPH Conference and Exhibition on Computer Graphics and Interactive Techniques,2021,1
10942,SIGIR 2022 - PatentSemTech workshop - 3rd Workshop on Patent Text Mining and Semantic Technologies,2022,1
10943,SIGKDD 2021 - 27th Conference on Knowledge Discovery and Data Mining,2021,1
10944,SIGMOD '22: International Conference on Management of Data,2022,1
10945,SIGMOD 2019 - ACM SIGMOD International Conference on Management of Data,2019,1
10946,SIGMOD 2019 - ACM SIGMOD/PODS International Conference on Management of Data,2019,1
10947,SIGMOD Conference 2022,2022,1
10948,SIGMOD ’20 - International Conference on Management of Data,2020,1
10949,SIGMOD/PODS '20 - International Conference on Management of Data,2020,1
10950,SIGMOD/PODS '21 - International Conference on Management of Data,2021,1
10951,SIGMOD/PODS '21- International Conference on Management of Data,2021,1
10952,SIGMOD/PODS '21: International Conference on Management of Data,2021,1
10953,SIGMOD/PODS '22: International Conference on Management of Data,2022,1
10954,SIGMOD/PODS 2020 -  International Conference on Management of Data,2020,1
10955,SIGMOD/PODS 2020 - International Conference on Management of Data,2020,1
10956,SIGMOD/PODS 2020 : International Conference on Management of Data,2020,1
10957,SIGSIM-PADS ’18 : 2018 SIGSIM Principles of Advanced Discrete Simulation,2018,1
10958,SIGSPATIAL 2018 - International Conference on Advances in Geographic Information Systems,2018,1
10959,SIGSPATIAL 2019 - 7th ACM SIGSPATIAL International Conference on Advances in Geographic Information Systems,2019,1
10960,SIGdial Meeting on Discourse and Dialogue,2019,1
10961,SII 2019 - International Symposium on System Integrations,2019,1
10962,SII 2021 - 13th IEEE/SICE International Symposium on System Integration,2021,1
10963,SIIE 2020 - Information Systems and Economic Intelligence; International Multi-Conference on:“Organization of Knowledge and Advanced Technologies”(OCTA),2020,1
10964,SILM 2021 - Workshop on the Security of Software / Hardware Interfaces,2021,1
10965,SILM 2021 - Workshop on the Security of Software / Hardware Interfaces,2021,1
10966,SIMAI 2018 - Bi-annual congress of the Italian Society of Applied and Industrial Mathematics,2018,1
10967,"SIMULTECH 2020 - 10th International Conference on Simulation and Modeling Methodologies, Technologies and Applications",2020,1
10968,SINCONF 2022 - 15th IEEE International Conference on Security of Information and Networks,2022,1
10969,SIPAIM 2018 - 14th International Symposium on Medical Information Processing and Analysis,2018,1
10970,SIROCCO 2018 - 25th International  Colloquium Structural Information and Communication Complexity,2018,1
10971,SIROCCO 2018 - 25th International Colloquium on Structural Information and Communication Complexity,2018,1
10972,SIROCCO 2018 - 25th International Colloquium on Structural Information and Communication Complexity,2018,1
10973,SIROCCO 2019 - 26th International Colloquium Structural Information and Communication Complexity,2019,1
10974,SIROCCO 2019 - 26th International Colloquium Structural Information and Communication Complexity,2019,1
10975,SIROCCO 2019 - 26th International Colloquium on Structural Information and Communication Complexity,2019,1
10976,SIROCCO 2020 - 27th International Colloquium on Structural Information and Communication Complexity,2020,1
10977,SIROCCO 2022 - Structural information and communication complexity,2021,1
10978,SIROCCO'19 - 26th International Colloquium on Structural Information and Communication Complexity,2019,1
10979,SISAP 2018 – 11th International Conference on Similarity Search and Applications,2018,1
10980,SISPAD 2023 - International Conference on Simulation of Semiconductor Processes and Devices,2023,1
10981,SITRAM 2019 - Advances in the SImulation of reactive flow and TRAnsport in porous Media,2019,1
10982,SLDS/Nonparametric Statistics,2018,1
10983,SLE ' 2023 : 16th ACM SIGPLAN International Conference on Software Language Engineering,2023,1
10984,SLE 2018 - 11th ACM SGIPLAN International Conference on Software Language Engineering,2018,1
10985,SLE 2018 - 11th ACM SIGPLAN International Conference on Software Language Engineering,2018,1
10986,SLE 2018 - ACM SIGPLAN International Conference on Software Language Engineering,2018,1
10987,SLE 2018 - International Conference on Software Language Engineering,2018,1
10988,SLE 2020 - 13th ACM SIGPLAN International Conference on Software Language Engineering,2020,1
10989,SLE 2020 - 13th ACM SIGPLAN International Conference on Software Language Engineering,2020,1
10990,SLE 2020 - 13th ACM SIGPLAN/International Conference on Software Language Engineering,2020,1
10991,SLE 2021 -  ACM SIGPLAN International Conference on Software Language Engineering,2021,1
10992,SLE 2021 - 14th ACM SIGPLAN International Conference on Software Language Engineering,2021,1
10993,SLE 2021 - 14th International Conference on Software Language Engineering,2021,1
10994,SLE 2021: 14th ACM SIGPLAN International Conference on Software Language Engineering,2021,1
10995,SLPAT 2022 - 9th Workshop on Speech and Language Processing for Assistive Technologies,2022,1
10996,SLSP 2020 - 8th International Conference on Statistical Language and Speech Processing,2020,1
10997,SLSS 2022 - 11th Scandinavian Logic Symposium,2022,1
10998,SLT 2020 - IEEE Spoken Language Technology Workshop,2020,1
10999,SLT 2020 : IEEE Spoken Language Technology Workshop,2020,1
11000,SLT 2021 - IEEE Spoken Language Technology Workshop,2021,1
11001,SLT-2022 - IEEE Spoken Language Technology Workshop,2023,1
11002,SMAI 2019 - 9e Biennale Française des Mathématiques Appliquées et Industrielles,2019,1
11003,SMAI 2019 - 9ème Biennale des Mathématiques Appliquées et Industrielles,2019,1
11004,SMAI 2021,2021,1
11005,SMAI 2023 - 11e Biennale française de Mathématiques Appliquées et Industrielles,2023,1
11006,SMAI 2023 congress - 11th French Biennial of Applied and Industrial Mathematics,2023,1
11007,SMAP 2018 - 13th International Workshop on Semantic and Social Media Adaptation and Personalization,2018,1
11008,SMARTCOMP 2022 - International Conference on Smart Computing,2022,1
11009,"SMARTGRIDCOMM 2018: International Conference Communications, Control, and Computing Technologies for Smart Grids",2018,1
11010,SMARTOBJECTS 2018 - 4th Workshop on Experiences with the Design and Implementation of Smart Objects,2018,1
11011,SMB 2019 annual meeting,2019,1
11012,SMC 2018 - 15th Sound and Music Computing Conference,2018,1
11013,SMC 2019 - 16th Sound & Music Computing Conference,2019,1
11014,"SMC 2020 - International IEEE Conference on Systems, Man and Cybernetics",2020,1
11015,"SMC 2021 - IEEE International Conference on Systems, Man, and Cybernetics",2021,1
11016,SMC 2022 - Sound and Music Computing,2022,1
11017,SMC 2022 - Sound and Music Computing 2022,2022,1
11018,SMC-22 - Sound and Music Computing,2022,1
11019,"SMC2018 - IEEE International Conference on Systems, Man, and Cybernetics",2018,1
11020,SMIV 2018 - Smart Mobility and Intelligent Vehicles Conference,2018,1
11021,"SMM4H 2018 - Social Media Mining for Health Applications, Workshop of EMNLP",2018,1
11022,SMPGD 2018 - Workshop on Statistical Methods for Post Genomic Data,2018,1
11023,SMT 2020 - 18th International Workshop on Satisfiability Modulo Theories,2020,1
11024,SMT Workshop: International Workshop on Satisfiability Modulo Theories,2018,1
11025,"SNAME 2021 - 7th International Symposium on Ship Operations, Management and Economics",2021,1
11026,"SNSL 2022 - Workshop on Stochastic Numerics, Statistical Learning, Optimization, Approximation, with Applications",2022,1
11027,SNSL 2023 - Workshop on Stochastic Numerics and Statistical Learning: Theory and Applications,2023,1
11028,SOCA 2018 - 11th IEEE International Conference on Service Oriented Computing and Applications,2018,1
11029,SOCA 2019 - The 12th IEEE International Conference on Service Oriented Computing and Applications,2019,1
11030,SODA - 2023 Annual ACM-SIAM Symposium on Discrete Algorithms,2023,1
11031,SODA 2018 - Proceedings of the 29th ACM-SIAM Symposium on Discrete Algorithms,2018,1
11032,SODA 2020 -  ACM SIAM Symposium on Discrete Algorithms,2020,1
11033,SODA 2020 - ACM-SIAM Symposium on Discrete Algorithms,2020,1
11034,SODA 2023 - ACM-SIAM Symposium on Discrete Algorithms,2023,1
11035,SOFMER 2019 - 34e congrès de la Société Français de Médecine Physique et de Réadaptation,2019,1
11036,SOFMER 2019 - 34e congrès de la Société Français de Médecine Physique et de Réadaptation,2019,1
11037,SOFTT 2021 - IEEE 5th Symposium on Future Telecommunication Technologies,2021,1
11038,SOPHI.A SUMMIT 2021,2021,1
11039,SOPHI.A Summit 2020,2020,1
11040,SOPHI.A Summit Conference,2022,1
11041,SOQE 2021 - 2nd Workshop on Second-Order Quantifier Elimination and Related Topics,2021,1
11042,SOSA'21 (SIAM Symposium on Simplicity in Algorithms),2021,1
11043,SOSR 2018 - ACM Symposium on SDN Research,2018,1
11044,SP 2020 - 41st IEEE Symposium on Security and Privacy,2020,1
11045,SP 2020 - 41st IEEE Symposium on Security and Privacy,2020,1
11046,SP 2022 - 43rd IEEE Symposium on Security and Privacy,2022,1
11047,SP 2022 - IEEE Symposium on Security and Privacy,2022,1
11048,SP 2023 - IEEE Symposium on Security and Privacy,2023,1
11049,SP 2023-  IEEE Symposium on Security and Privacy,2023,1
11050,SP 2023-  IEEE Symposium on Security and Privacy,2023,1
11051,SPAA,2018,1
11052,SPAA '18 - 30th ACM Symposium on Parallelism in Algorithms and Architectures,2018,1
11053,SPAA '20: 32nd ACM Symposium on Parallelism in Algorithms and Architectures,2020,1
11054,SPAA '23 - ACM Symposium on Parallelism in Algorithms and Architectures,2023,1
11055,SPAA '23 - ACM Symposium on Parallelism in Algorithms and Architectures,2023,1
11056,SPAA 2018 - 30th ACM Symposium on Parallelism in Algorithms and Architectures,2018,1
11057,SPAA 2020 - 32nd ACM Symposium on Parallelism in Algorithms and Architectures Proceedings,2020,1
11058,SPAA 2022 - 34th ACM Symposium on Parallelism in Algorithms and Architectures,2022,1
11059,"SPACE 2018 - International Conference on Security, Privacy, and Applied Cryptography Engineering",2018,1
11060,SPARS 2019 - Signal Processing with Adaptive Sparse Structured Representations Workshop,2019,1
11061,SPARS 2019 - Workshop on Signal Processing with Adaptive Sparse Structured Representations,2019,1
11062,SPAWC 2018 - IEEE 19th International Workshop on Signal Processing Advances in Wireless Communications,2018,1
11063,SPAWC 2018 - IEEE 19th International Workshop on Signal Processing Advances in Wireless Communications,2018,1
11064,"SPAWC 2019 - 20th anniversary edition, the IEEE International Workshop on Signal Processing Advances in Wireless Communications",2019,1
11065,SPAWC 2020 - IEEE 21st International Workshop on Signal Processing Advances in Wireless Communications,2020,1
11066,SPAWC 2021 - IEEE 22nd International Workshop on Signal Processing Advances in Wireless Communications,2021,1
11067,SPAWC 2022 - The 23rd IEEE International Workshop on Signal Processing Advances in Wireless Communications,2022,1
11068,SPIE Astronomical Telescopes + Instrumentation,2022,1
11069,SPIE Astronomical Telescopes + Instrumentation,2022,1
11070,SPIE Conference - Wavelets and Sparsity XVIII,2019,1
11071,SPIE Conference - Wavelets and Sparsity XVIII,2019,1
11072,SPIE Medical Imaging 2018,2018,1
11073,SPIE Medical Imaging 2018,2018,1
11074,SPIE Medical Imaging 2020,2020,1
11075,SPIE Medical Imaging 2021,2021,1
11076,SPIE Medical Imaging 2023: Image Processing,2023,1
11077,SPIE Medical Imaging Conference,2020,1
11078,SPIE Optical Metrology 2023,2023,1
11079,SPIE Photonics Europe 2020,2020,1
11080,SPIE Remote Sensing,2018,1
11081,"SPIE, Image and Signal Processing for Remote Sensing XXVIII",2022,1
11082,SPIGM@ICML 2023 - Structured Probabilistic Inference and Generative Modeling Workshop,2023,1
11083,SPIGM@ICML 2023 - Structured Probabilistic Inference and Generative Modeling Workshop,2023,1
11084,SPIN 2018 - International Symposium on Model Checking Software,2018,1
11085,SPIN 2022 - 28th International Symposium on Model Checking of Software,2022,1
11086,SPIN 2023 - 29th International Symposium on Model Checking Software,2023,1
11087,SPIRE 2018 - International Symposium on String Processing and Information Retrieval,2018,1
11088,SPIRE 2019 - 26th International Symposium on String Processing and Information Retrieval,2019,1
11089,SPIRE 2021 - The 28th annual Symposium on String Processing and Information Retrieval,2021,1
11090,SPIRE 2022 - 29th International Symposium on String Processing and Information Retrieval,2022,1
11091,"SPLASH '20: Conference on Systems, Programming, Languages, and Applications, Software for Humanity",2020,1
11092,"SPLASH 2020 : ACM SIGPLAN conference on Systems, Programming, Languages, and Applications: Software for Humanity",2021,1
11093,SPLC '21: 25th ACM International Systems and Software Product Line Conference,2021,1
11094,SPLC 2020 - 24th ACM International Systems and Software Product Line Conference,2020,1
11095,SPLC 2021 - 25th ACM International Systems and Software Product Line Conference - Volume A,2021,1
11096,SPLC 2023 -  27th ACM International Systems and Software Product Line Conference,2023,1
11097,SPLC2018 - 22nd International Systems and Software Product Line Conference,2018,1
11098,SPM 2018 - International Conference on Solid and Physical Modeling,2018,1
11099,SPMA 22 - 11th workshop on Systems for Post-Moore Architectures,2022,1
11100,SPMA 22 - 11th workshop on Systems for Post-Moore Architectures,2022,1
11101,SPNHC+TDWG 2018 Conference,2018,1
11102,SPP 2023 - The International Conference on Surface Plasmon Photonics 10,2023,1
11103,SPR 2019 - Annual Meeting & Postgraduate Course,2019,1
11104,SPRO 2019 - 3rd International Workshop on Software PROtection,2019,1
11105,SPSC 2021 - 1st ISCA Symposium on Security and Privacy in Speech Communication,2021,1
11106,"SPSC 2021, 1st ISCA Symposium on Security and Privacy in Speech Communication",2021,1
11107,"SPSC 2021, 1st ISCA Symposium on Security and Privacy in Speech Communication",2021,1
11108,SPSR 2019,2019,1
11109,SPSR 2023 - The 24th annual Conference of the Romanian Society of Probability and Statistics,2023,1
11110,SPSR 2023 - The 24th annual Conference of the Romanian Society of Probability and Statistics,2023,1
11111,SPSR 2023 - The 24th annual Conference of the Romanian Society of Probability and Statistics,2023,1
11112,SPSR 2023 - The 24th annual Conference of the Romanian Society of Probability and Statistics,2023,1
11113,SPW 2019 - 40th IEEE Symposium on Security and Privacy Workshops,2019,1
11114,SPW 2019 - 40th IEEE Symposium on Security and Privacy Workshops,2019,1
11115,SPiRL 2019 : Workshop on Structure and Priors in Reinforcement Learning at ICLR 2019,2019,1
11116,SRDS 2019 - 38th IEEE International Symposium on Reliable Distributed Systems,2019,1
11117,SRDS 2019 - 38th International Symposium on Reliable Distributed Systems,2019,1
11118,SRDS 2021 -  40th International Symposium on Reliable Distributed Systems,2021,1
11119,SRDS 2023 - 42nd International Symposium on Reliable Distributed Systems,2023,1
11120,SSBSE 2018 - 10th Symposium on Search-Based Software Engineering,2018,1
11121,SSCI 2019 - IEEE Symposium Series on Computational Intelligence,2019,1
11122,SSCI 2022 - IEEE Symposium Series on Computational Intelligence,2022,1
11123,"SSD 2018 - International Multi-Conference on Systems, Signals and Devices",2018,1
11124,SSDBM 2021 - 33rd International Conference on Scientific and Statistical Database Management,2021,1
11125,SSDBM 2022 - 34th International Conference on Scientific and Statistical Database Management,2022,1
11126,SSDBM 2023 - 35th International Conference on Scientific and Statistical Database Management,2023,1
11127,SSDBM: Scientific and Statistical Database Management,2018,1
11128,"SSLR 2021 - Journée thématique du GT sur la Sécurité des Systèmes, Logiciels et Réseaux",2021,1
11129,SSP 2018 - IEEE Statistical Signal Processing Workshop,2018,1
11130,SSP 2018 - IEEE Workshop on Statistical Signal Processing,2018,1
11131,SSP 2018: IEEE Workshop on Statistical Signal Processing,2019,1
11132,"SSPA'23 - Symposium on Statistics, Probability and Their Applications",2023,1
11133,"SSPREW-9 2019: 9th Software Security, Protection, and Reverse Engineering Workshop",2019,1
11134,SSR 2019 - Proceedings of the 5th ACM Workshop on Security Standardisation Research Workshop,2019,1
11135,"SSS 2018 - 20th International Symposium on Stabilization, Safety,  and Security of Distributed Systems",2018,1
11136,"SSS 2020 - International Symposium on Stabilizing, Safety, and Security of Distributed Systems",2020,1
11137,"SSS 2020 : The 22th International Symposium on Stabilization, Safety, and Security of Distributed Systems",2020,1
11138,"SSS 2021 - 23rd International Symposium on Stabilizing, Safety, and Security of Distributed Systems",2021,1
11139,"SSS 2021 - International Symposium on Stabilizing, Safety, and Security of Distributed Systems",2021,1
11140,"SSS 2021 - International Symposium on Stabilizing, Safety, and Security of Distributed Systems",2021,1
11141,"SSS 2022 - 24th International Symposium on Stabilization, Safety, and Security of Distributed Systems",2022,1
11142,"SSS 2022 - 24th International Symposium on Stabilizing, Safety, and Security of Distributed Systems",2022,1
11143,SSSC 2019 - 7th Symposium on System Structure and Control,2019,1
11144,SSSC 2022 - 8th IFAC Symposium on Systems Structure and Control,2022,1
11145,SSTIC 2018 - Symposium sur la sécurité des technologies de l'information et des communications,2018,1
11146,SSTIC 2021 - Symposium sur la sécurité des technologies de l'information et des communications,2021,1
11147,SSVM 2021 - 8th International Conference on Scale Space and Variational Methods in Computer Vision,2021,1
11148,SSVM 2021-8th International Conference on Scale Space and Variational Methods in Computer Vision,2021,1
11149,SSVM 2023 -International Conference on Scale Space and Variational Methods in Computer Vision,2023,1
11150,SSVM2023 9th International Conference on Scale Space and Variational Methods in Computer Vision,2023,1
11151,SSWS 2020 - 13th International Workshop on Scalable Semantic Web Knowledge Base Systems,2020,1
11152,SSWS 2020 - 13th International Workshop on Scalable Semantic Web Knowledge Base Systems,2020,1
11153,STACOM 2019 - 10th International Workshop on Statistical Atlases and Computational Models of the Heart: Atrial Segmentation and LV Quantification Challenges,2020,1
11154,STACOM 2019 - 10th Workhop on Statistical Atlases and Computational Modelling of the Heart,2019,1
11155,STACOM 2019: Statistical Atlases and Computational Models of the Heart,2019,1
11156,STACOM: Statistical Atlases and Computational Models of the Heart. Atrial Segmentation and LV Quantification Challenges,2018,1
11157,STACS,2023,1
11158,STACS 2018 - Symposium on Theoretical Aspects of Computer Science,2018,1
11159,STACS 2020 - 37th International Symposium on Theoretical Aspects of Computer Science,2020,1
11160,STACS 2020 - 37th Symposium on Theoretical Aspects of Computer Science,2020,1
11161,STACS 2022 - 39th International Symposium on Theoretical Aspects of Computer Science,2022,1
11162,STAG 2023 - annual international conference Smart Tools and Applications in Graphics - Eurographics Italian Chapter Conference 2023,2023,1
11163,STATMOD2020 Statistical Modeling with Applications,2021,1
11164,STOC 2018 Proceedings of the 50th Annual ACM SIGACT Symposium on Theory of Computing,2018,1
11165,STOC 2020 - 52nd Annual ACM Symposium on Theory of Computing,2020,1
11166,STOC 2021 - 53rd Annual ACM SIGACT Symposium on Theory of Computing,2021,1
11167,STOC 2023 - 55th Annual ACM Symposium on Theory of Computing,2023,1
11168,STUOD 2021 - 2nd Stochastic Transport in Upper Ocean Dynamics Annual Workshop,2021,1
11169,STUOD 2021 - 6th Sandbox Stochastic Transport in Upper Ocean Dynamics Workshop,2021,1
11170,STUOD 2021 - Stochastic Transport in Upper Ocean Dynamics Annual Workshop,2022,1
11171,STUOD 2021 - Workshop on Stochastic Transport in Upper Ocean Dynamics,2022,1
11172,STUOD 2021 - Worshop on Stochastic Transport in Upper Ocean Dynamics,2023,1
11173,STUOD 2021: Stochastic Transport in Upper Ocean Dynamics Annual Workshop,2023,1
11174,STUOD 2022 - Stochastic Transport in Upper Ocean Dynamics Annual Workshop,2023,1
11175,STUOD 2022 - Workshop on Stochastic Transport in Upper Ocean Dynamics II,2023,1
11176,STWiMob 2020 - 16th International Workshop on Selected Topics in Wireless and Mobile computing,2020,1
11177,STWiMob 2020 - 16th International Workshop on Selected Topics in Wireless and Mobile computing,2020,1
11178,STWiMob 2022 - The 15th International Workshop on Selected Topics in Wireless and Mobile computing,2022,1
11179,STWiMob'2021,2021,1
11180,SUI 2021 - Symposium on Spatial User Interaction,2021,1
11181,SUI 2021 - Symposium on Spatial User Interaction,2021,1
11182,SUI 2021 - Symposium on Spatial User Interaction,2021,1
11183,SUM 2019 - 13th international conference on Scalable Uncertainty Management,2019,1
11184,SUM 2020 - 14th International Conference on Scalable Uncertainty Management,2020,1
11185,SURGETICA 2019,2019,1
11186,SURGETICA 2019,2019,1
11187,"SVSN 2023 - Spectacle vivant, scènes numériques",2023,1
11188,SWGEN 2018 - Stochastic Weather Generators Conference,2018,1
11189,SWIM 2018 - 11th Summer Workshop on Interval Methods,2018,1
11190,SWS19 - SOFA Week Symposium,2019,1
11191,SWS19 - SOFA Week Symposium,2019,1
11192,SYNASC2020 22nd International Symposium on Symbolic and Numeric Algorithms for Scientific Computing,2020,1
11193,SYSID 2018 - 18th IFAC Symposium on System Identification,2018,1
11194,"SYSID 2018, 18th IFAC Symposium on System Identification",2018,1
11195,SaCoNet 2019 - 8th IEEE International Conference on Smart Communications in Network Technologies,2019,1
11196,SaSSO 2023 Workshop -  Sustainable and Scalable Self-Organisation Workshop (ASCOS 2023),2023,1
11197,Santé & IA 2022 - Journée Santé et Intelligence Artificielle (Evènement affilié à PFIA 2022),2022,1
11198,Santé et IA 2022,2022,1
11199,Satellite inspired hydrology in an uncertain future: a H SAF and HEPEX workshop,2019,1
